index,ID,GENDER,OWN_CAR,OWN_REALTY,CHILDREN,TOTAL_INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,AGE,EXPERIENCE,WORK_PHONE,OCCUPATION_TYPE,FAM_MEMBERS,CREDIT_CARD_APPROVAL_STATUS
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
434498,5023831,0,0,1,2,112500.0,0,4,1,1,33.0,2.0,0,16,4.0,0
434524,5033453,0,0,0,0,135000.0,4,1,3,1,29.0,6.0,0,8,1.0,0
8734,5033422,0,0,0,1,270000.0,4,4,2,5,28.0,9.0,1,13,2.0,1
1721,5010751,0,1,1,0,67500.0,1,2,1,1,58.0,0.0,0,15,2.0,1
24353,5069092,0,0,1,2,270000.0,0,1,1,1,31.0,6.0,0,12,4.0,1
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
24791,5074734,1,1,1,2,216000.0,2,1,1,1,30.0,7.0,0,6,4.0,1
22142,5066414,0,0,1,1,292500.0,4,2,3,1,34.0,7.0,0,3,2.0,1
14860,5097127,0,0,0,0,202500.0,0,4,1,1,35.0,6.0,1,10,2.0,1
36373,5105036,0,0,0,1,121500.0,4,4,1,1,40.0,0.0,0,8,3.0,0
4773,5024213,0,1,1,0,540000.0,0,1,1,1,42.0,0.0,0,12,2.0,0
34806,5100067,1,1,0,0,270000.0,0,4,1,1,56.0,7.0,1,10,2.0,1
20831,5061696,1,0,1,0,157500.0,0,2,2,1,36.0,5.0,0,18,1.0,1
16790,5048117,1,1,1,1,225000.0,4,1,1,1,33.0,3.0,0,10,3.0,0
5156,5025248,1,1,0,1,157500.0,0,4,1,1,32.0,9.0,0,12,3.0,0
16453,5046564,1,0,0,1,337500.0,0,1,1,1,48.0,6.0,0,10,3.0,1
42891,5118592,0,0,1,0,225000.0,2,4,1,1,44.0,23.0,0,12,2.0,1
2425,5021600,0,0,1,0,225000.0,2,1,1,1,52.0,6.0,0,12,2.0,1
41318,5116745,1,0,1,1,157500.0,4,4,1,1,42.0,6.0,0,12,3.0,0
21784,5065462,0,0,0,0,157500.0,0,4,1,1,52.0,4.0,0,12,2.0,0
36069,5100427,0,0,1,1,202500.0,4,2,1,1,29.0,3.0,0,16,3.0,0
434498,5023831,0,0,1,2,112500.0,0,4,1,1,33.0,2.0,0,16,4.0,0
6953,5026453,1,0,1,0,90000.0,0,4,3,1,33.0,8.0,1,3,1.0,1
4799,5024249,0,0,1,1,135000.0,0,4,1,1,38.0,1.0,0,8,3.0,0
17624,5051088,1,1,0,2,315000.0,4,4,1,1,32.0,0.0,0,8,4.0,1
434749,5118643,0,0,0,1,112500.0,4,4,1,1,27.0,1.0,1,2,3.0,0
434798,5148934,1,1,0,0,108000.0,4,4,1,3,47.0,2.0,0,18,2.0,0
434479,5021303,1,0,0,1,472500.0,1,1,1,5,24.0,2.0,0,15,3.0,0
49535,5150465,0,1,1,1,112500.0,4,4,1,1,38.0,0.0,0,3,3.0,1
24840,5078802,0,0,1,0,306000.0,4,4,1,1,51.0,8.0,0,6,2.0,0
40944,5116302,0,0,1,0,180000.0,1,4,1,1,62.0,0.0,0,15,2.0,0
46407,5142361,1,1,1,1,112500.0,4,4,1,1,44.0,2.0,1,4,3.0,0
15274,5044939,1,0,1,2,360000.0,2,1,1,1,43.0,15.0,0,10,4.0,1
24517,5069294,0,0,1,0,180000.0,0,4,1,1,41.0,13.0,0,17,2.0,1
20903,5061793,1,0,1,0,112500.0,0,4,3,1,29.0,5.0,0,18,1.0,1
434467,5009753,0,1,0,0,315000.0,1,1,1,1,37.0,1.0,1,15,2.0,0
44377,5126849,1,1,1,1,270000.0,0,4,1,1,33.0,10.0,0,3,3.0,1
32333,5145765,0,1,1,0,135000.0,4,1,1,1,42.0,13.0,0,12,2.0,1
14167,5041051,0,0,1,0,225000.0,1,4,0,1,60.0,0.0,0,15,2.0,1
44345,5126805,1,0,1,0,157500.0,0,1,3,1,27.0,0.0,0,9,1.0,1
47100,5143153,0,0,0,0,90000.0,4,4,1,1,28.0,4.0,0,8,2.0,1
32495,5095456,0,1,1,2,202500.0,0,4,1,1,27.0,1.0,0,16,4.0,1
25269,5085623,1,0,1,1,202500.0,0,4,2,1,34.0,1.0,0,3,2.0,0
8287,5029368,0,0,1,2,157500.0,4,4,1,1,37.0,4.0,0,3,4.0,1
434733,5117130,0,0,1,0,270000.0,4,1,3,1,28.0,2.0,0,16,1.0,1
43615,5125934,0,0,1,2,135000.0,0,3,0,5,27.0,5.0,1,16,4.0,0
48638,5149188,1,1,0,1,450000.0,4,1,1,1,26.0,1.0,0,3,3.0,0
17286,5050617,1,1,0,0,90000.0,4,4,3,1,46.0,25.0,0,4,1.0,1
434601,5058354,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
434498,5023831,0,0,1,2,112500.0,0,4,1,1,33.0,2.0,0,16,4.0,0
434600,5058352,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
18307,5053254,0,1,1,0,180000.0,0,4,1,1,51.0,5.0,1,10,2.0,0
21844,5065542,0,0,1,0,157500.0,4,4,1,2,47.0,3.0,0,12,2.0,1
434746,5118442,0,1,0,1,108000.0,0,1,3,1,44.0,1.0,1,16,3.0,0
3388,5022737,0,0,1,0,90000.0,1,4,1,1,58.0,0.0,0,15,2.0,1
3355,5022687,0,0,1,0,112500.0,0,4,3,1,43.0,2.0,0,16,1.0,1
26693,5089410,0,0,0,0,94500.0,4,4,1,1,51.0,9.0,1,12,2.0,1
434754,5125763,1,1,0,1,135000.0,0,4,3,1,35.0,4.0,0,8,3.0,0
434756,5125832,1,0,1,0,270000.0,0,2,3,1,31.0,0.0,0,16,1.0,0
32027,5093260,0,1,1,0,157500.0,4,4,4,1,42.0,4.0,0,16,1.0,0
18012,5052906,0,0,1,1,225000.0,4,4,2,1,38.0,10.0,0,12,2.0,1
47843,5146079,0,0,1,1,108000.0,4,4,1,1,34.0,3.0,1,16,3.0,1
44516,5132607,1,1,1,0,157500.0,4,4,1,1,51.0,5.0,0,12,2.0,1
33857,5096982,0,1,1,1,247500.0,4,4,1,5,33.0,8.0,0,10,3.0,1
30080,5090737,0,0,0,0,225000.0,4,4,3,1,51.0,10.0,0,8,1.0,0
30080,5090737,0,0,0,0,225000.0,4,4,3,1,51.0,10.0,0,8,1.0,0
44204,5126648,0,0,1,1,112500.0,4,4,1,1,30.0,0.0,1,12,3.0,1
46169,5142087,0,1,1,0,112500.0,0,4,1,1,54.0,4.0,0,8,2.0,1
434546,5045902,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
28502,5090331,0,0,1,0,90000.0,1,4,1,1,63.0,0.0,0,15,2.0,1
24795,5074738,1,0,1,1,225000.0,4,1,1,1,36.0,10.0,0,3,3.0,1
16762,5048072,0,0,1,0,193500.0,4,1,3,1,46.0,13.0,0,8,1.0,1
434566,5050606,1,0,0,0,157500.0,4,4,1,1,50.0,19.0,1,8,2.0,0
434793,5146444,0,0,1,0,135000.0,4,4,4,1,39.0,2.0,0,10,1.0,0
15850,5045812,0,0,1,0,270000.0,1,1,1,1,61.0,0.0,0,15,2.0,1
20532,5061311,0,0,1,0,202500.0,4,4,1,1,52.0,18.0,1,8,2.0,1
44408,5132308,0,0,1,2,90000.0,4,4,2,1,37.0,12.0,1,8,3.0,1
45872,5137506,0,0,0,0,216000.0,0,4,1,1,53.0,4.0,1,12,2.0,0
21664,5065313,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
47322,5143402,1,1,1,0,144000.0,0,1,1,1,52.0,6.0,0,10,2.0,1
46255,5142183,1,1,1,2,450000.0,0,1,1,1,48.0,11.0,1,10,4.0,0
434601,5058354,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
31486,5091871,1,0,1,0,202500.0,0,1,2,1,43.0,1.0,0,12,1.0,0
35193,5117313,0,0,1,1,157500.0,0,4,1,1,35.0,10.0,1,8,3.0,0
434744,5118280,0,0,0,0,112500.0,1,4,3,2,58.0,0.0,0,15,2.0,0
434468,5009754,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
23932,5068606,0,0,1,2,360000.0,4,4,1,1,43.0,1.0,0,16,4.0,1
434705,5113621,1,0,0,0,225000.0,4,4,4,2,53.0,0.0,0,18,1.0,0
434621,5069219,0,1,1,0,256500.0,0,1,1,1,30.0,4.0,1,0,2.0,0
41319,5116746,1,0,1,1,157500.0,4,4,1,1,42.0,6.0,0,12,3.0,0
44869,5135500,0,1,1,0,202500.0,4,1,3,1,49.0,4.0,1,8,1.0,1
20875,5061749,0,0,1,0,135000.0,1,4,3,1,65.0,0.0,0,15,1.0,1
243,5009065,1,1,1,0,315000.0,4,4,0,1,28.0,5.0,0,16,2.0,1
40943,5116301,0,0,1,0,180000.0,1,4,1,1,62.0,0.0,0,15,2.0,0
45080,5135736,1,0,1,2,112500.0,4,4,1,1,32.0,11.0,0,8,4.0,1
40947,5116305,0,0,1,0,180000.0,1,4,1,1,62.0,0.0,0,15,2.0,0
13128,5140127,0,1,1,0,126000.0,4,4,3,1,50.0,5.0,0,3,1.0,1
40763,5116083,0,0,1,0,112500.0,1,4,1,1,57.0,0.0,0,15,2.0,0
43130,5125340,0,1,1,0,157500.0,4,4,1,1,47.0,14.0,0,10,2.0,0
44270,5126719,1,0,1,1,157500.0,4,4,1,3,30.0,9.0,0,10,3.0,0
21193,5062149,0,1,1,0,202500.0,4,1,1,1,38.0,2.0,0,16,2.0,0
20567,5061361,1,0,1,0,180000.0,0,4,3,1,25.0,0.0,0,18,1.0,1
41079,5116455,0,1,1,0,135000.0,4,4,0,1,49.0,25.0,0,11,2.0,0
44758,5135345,1,0,1,0,112500.0,0,1,1,1,55.0,1.0,0,18,2.0,0
434613,5068389,0,1,1,1,270000.0,4,1,2,1,38.0,0.0,0,16,2.0,0
35437,5100250,0,0,0,0,54000.0,1,4,4,1,66.0,0.0,0,15,1.0,1
39616,5113933,0,0,0,0,67500.0,1,4,4,1,63.0,0.0,0,15,1.0,0
33216,5096467,1,1,0,1,450000.0,4,1,1,1,53.0,15.0,1,10,3.0,1
32232,5095110,0,0,1,0,126000.0,4,1,3,1,59.0,21.0,0,12,1.0,1
434554,5047662,0,0,1,1,67500.0,0,4,1,1,51.0,11.0,0,0,3.0,0
15393,5045163,0,1,1,2,126000.0,4,2,1,1,31.0,0.0,0,3,4.0,1
37747,5112858,0,1,0,1,270000.0,4,4,0,1,33.0,5.0,0,8,3.0,0
17975,5052865,0,0,1,0,94500.0,0,2,1,1,37.0,9.0,1,16,2.0,1
434679,5100430,1,1,0,0,180000.0,4,4,3,1,44.0,1.0,0,8,1.0,0
49225,5149859,0,0,1,2,90000.0,2,4,1,5,35.0,16.0,0,4,4.0,1
34382,5099827,0,0,1,0,72000.0,1,4,1,1,59.0,0.0,0,15,2.0,1
434757,5125833,1,0,1,0,270000.0,0,2,3,1,31.0,0.0,0,16,1.0,0
21667,5065316,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
31795,5092240,0,0,0,0,117000.0,4,4,1,1,56.0,6.0,0,12,2.0,1
35825,5100361,1,0,1,0,108000.0,0,1,3,1,36.0,5.0,1,8,1.0,1
11180,5036268,0,1,1,0,135000.0,1,4,1,1,57.0,0.0,0,15,2.0,1
11188,5036276,1,0,1,0,180000.0,4,4,1,1,56.0,4.0,0,8,2.0,1
434621,5069219,0,1,1,0,256500.0,0,1,1,1,30.0,4.0,1,0,2.0,0
46487,5142459,0,0,1,0,67500.0,0,1,2,1,51.0,1.0,0,3,1.0,0
4863,5024332,0,0,0,0,427500.0,0,4,1,1,57.0,16.0,0,16,2.0,0
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
40723,5116035,1,1,1,0,126000.0,4,1,3,1,39.0,2.0,1,10,1.0,0
48464,5148954,0,0,1,0,90000.0,4,4,1,2,48.0,15.0,0,8,2.0,1
41077,5116451,1,1,1,0,202500.0,0,4,3,1,29.0,0.0,0,8,1.0,1
40355,5115606,0,0,1,0,202500.0,4,4,1,1,39.0,9.0,0,3,2.0,0
14052,5038807,1,1,1,0,202500.0,0,1,1,1,34.0,14.0,0,8,2.0,0
17586,5051037,0,0,0,0,180000.0,0,1,3,5,24.0,2.0,0,12,1.0,1
43883,5126261,0,0,0,2,72000.0,0,4,1,1,33.0,6.0,1,16,4.0,0
16214,5046277,0,0,0,1,99000.0,4,4,0,2,44.0,8.0,0,0,3.0,1
434465,5009749,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
3974,5023421,0,1,1,1,225000.0,0,1,1,1,45.0,7.0,0,10,3.0,1
3255,5022577,1,0,1,0,202500.0,4,4,3,1,23.0,1.0,0,8,1.0,1
46407,5142361,1,1,1,1,112500.0,4,4,1,1,44.0,2.0,1,4,3.0,0
46487,5142459,0,0,1,0,67500.0,0,1,2,1,51.0,1.0,0,3,1.0,0
36298,5104947,0,0,1,3,67500.0,0,4,1,1,45.0,1.0,1,16,5.0,0
12723,5036974,0,0,1,0,121500.0,0,4,1,0,32.0,4.0,0,16,2.0,1
434554,5047662,0,0,1,1,67500.0,0,4,1,1,51.0,11.0,0,0,3.0,0
36070,5100428,0,0,1,1,202500.0,4,2,1,1,29.0,3.0,0,16,3.0,0
45106,5135767,0,0,1,0,135000.0,4,4,1,1,58.0,0.0,1,6,2.0,1
49377,5150032,0,1,1,3,112500.0,4,4,0,1,26.0,3.0,1,1,5.0,1
21667,5065316,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
2403,5021579,1,0,0,0,270000.0,2,2,1,1,26.0,4.0,0,12,2.0,1
16242,5046311,1,0,1,0,157500.0,4,4,3,1,32.0,2.0,0,10,1.0,1
46255,5142183,1,1,1,2,450000.0,0,1,1,1,48.0,11.0,1,10,4.0,0
32930,5096107,0,1,0,2,112500.0,4,4,0,1,29.0,1.0,1,16,4.0,1
2048,5018502,0,1,1,0,90000.0,4,4,1,1,51.0,2.0,1,2,2.0,1
46255,5142183,1,1,1,2,450000.0,0,1,1,1,48.0,11.0,1,10,4.0,0
4,5008809,0,0,1,0,270000.0,0,4,3,1,52.0,8.0,0,16,1.0,1
43093,5125299,0,0,1,0,148500.0,1,4,1,1,57.0,0.0,0,15,2.0,0
434754,5125763,1,1,0,1,135000.0,0,4,3,1,35.0,4.0,0,8,3.0,0
20263,5058485,1,0,0,0,270000.0,4,4,3,1,41.0,3.0,0,4,1.0,1
39939,5114338,0,0,0,1,135000.0,4,4,0,1,27.0,3.0,0,8,3.0,1
47188,5143246,0,0,0,0,135000.0,2,1,2,5,53.0,5.0,1,7,1.0,1
47958,5146353,1,1,0,2,180000.0,0,1,1,1,32.0,4.0,0,5,4.0,1
17701,5051202,1,1,0,1,135000.0,4,2,1,1,37.0,3.0,0,12,3.0,1
21826,5065518,0,1,0,1,202500.0,4,1,1,4,26.0,7.0,0,8,3.0,0
434719,5115610,0,0,1,0,202500.0,4,4,1,1,39.0,9.0,0,3,2.0,0
18389,5053360,0,0,1,0,171000.0,0,4,1,1,55.0,7.0,0,1,2.0,1
8499,5029616,0,0,1,0,135000.0,4,4,1,1,43.0,2.0,0,19,2.0,1
2349,5021526,0,0,0,0,202500.0,4,1,1,1,52.0,13.0,0,3,2.0,1
401,5009251,1,1,0,1,135000.0,4,4,1,1,27.0,2.0,1,4,3.0,1
434762,5126209,1,1,0,0,162000.0,1,1,1,1,54.0,0.0,0,15,2.0,0
8572,5029689,0,1,1,0,270000.0,0,1,1,1,54.0,15.0,0,0,2.0,1
40630,5115931,0,0,1,1,103500.0,0,4,3,1,31.0,1.0,0,0,2.0,1
32324,5145752,0,1,1,0,135000.0,4,1,1,1,42.0,13.0,0,12,2.0,1
48137,5148561,0,0,1,0,247500.0,1,4,1,1,63.0,0.0,0,15,2.0,1
22013,5065743,0,1,1,0,225000.0,1,1,1,1,60.0,0.0,0,15,2.0,1
44757,5135344,1,0,1,0,112500.0,0,1,1,1,55.0,1.0,0,18,2.0,0
20566,5061360,1,0,1,0,65250.0,1,1,1,1,57.0,0.0,0,15,2.0,0
434752,5125716,0,1,1,0,135000.0,4,3,1,1,44.0,1.0,0,6,2.0,0
14914,5042105,0,0,0,0,144000.0,4,4,1,2,45.0,27.0,1,16,2.0,1
434705,5113621,1,0,0,0,225000.0,4,4,4,2,53.0,0.0,0,18,1.0,0
434481,5021314,1,0,1,0,270000.0,4,4,3,1,46.0,0.0,0,8,2.0,0
24938,5079018,1,1,1,2,900000.0,0,1,1,1,27.0,2.0,0,10,4.0,0
434498,5023831,0,0,1,2,112500.0,0,4,1,1,33.0,2.0,0,16,4.0,0
42616,5118150,1,1,0,1,225000.0,4,4,1,1,37.0,1.0,0,8,3.0,1
45150,5135820,0,0,1,0,90000.0,0,4,1,1,53.0,7.0,0,8,2.0,1
15630,5045540,1,1,0,2,225000.0,2,1,1,5,29.0,4.0,0,6,4.0,1
8605,5029733,1,0,1,0,202500.0,4,2,3,5,22.0,2.0,0,12,1.0,1
43066,5125269,1,1,1,0,157500.0,0,2,3,1,31.0,1.0,0,12,1.0,1
434601,5058354,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
1941,5011001,0,1,1,0,157500.0,4,4,1,1,29.0,5.0,0,16,2.0,1
24663,5069475,0,0,1,2,225000.0,4,1,1,1,37.0,15.0,0,3,4.0,0
434651,5092087,1,1,1,2,247500.0,4,4,1,1,47.0,1.0,0,8,4.0,0
434752,5125716,0,1,1,0,135000.0,4,3,1,1,44.0,1.0,0,6,2.0,0
42242,5117480,0,0,0,0,292500.0,4,4,1,1,38.0,3.0,0,16,2.0,1
434756,5125832,1,0,1,0,270000.0,0,2,3,1,31.0,0.0,0,16,1.0,0
434790,5145817,0,0,1,0,90000.0,1,4,1,1,60.0,0.0,0,15,2.0,0
25151,5079236,0,0,1,0,112500.0,4,1,3,1,39.0,8.0,0,12,1.0,0
5004,5024498,1,0,1,1,135000.0,4,4,1,4,28.0,7.0,1,8,3.0,1
46264,5142196,0,0,0,0,90000.0,4,4,1,1,29.0,3.0,0,2,2.0,1
25479,5085886,1,1,1,0,315000.0,0,1,1,1,51.0,3.0,0,10,2.0,0
25715,5087648,0,0,1,0,135000.0,1,4,4,1,67.0,0.0,0,15,1.0,1
43438,5125708,0,1,1,0,135000.0,4,3,1,1,44.0,1.0,0,6,2.0,0
838,5009746,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
11746,5036625,1,0,0,1,135000.0,4,4,1,1,41.0,0.0,1,4,3.0,0
24938,5079018,1,1,1,2,900000.0,0,1,1,1,27.0,2.0,0,10,4.0,0
434719,5115610,0,0,1,0,202500.0,4,4,1,1,39.0,9.0,0,3,2.0,0
434741,5118046,0,0,0,0,81000.0,1,4,4,1,65.0,0.0,0,15,1.0,0
36874,5105636,0,0,1,1,90000.0,4,4,1,1,36.0,7.0,1,12,3.0,1
434786,5143578,1,1,0,0,157500.0,4,2,3,5,24.0,2.0,1,4,2.0,0
22961,5067429,0,0,1,0,193500.0,0,4,1,1,49.0,0.0,0,8,2.0,1
434651,5092087,1,1,1,2,247500.0,4,4,1,1,47.0,1.0,0,8,4.0,0
3184,5022492,1,1,0,1,405000.0,2,4,1,1,38.0,6.0,0,11,3.0,1
434546,5045902,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
25630,5086067,0,0,0,1,202500.0,4,1,0,1,32.0,9.0,0,0,3.0,1
15788,5045732,0,0,1,0,155250.0,1,4,1,1,60.0,0.0,0,15,2.0,1
24938,5079018,1,1,1,2,900000.0,0,1,1,1,27.0,2.0,0,10,4.0,0
35719,5100324,1,0,1,1,112500.0,4,4,1,1,36.0,4.0,0,8,3.0,1
21667,5065316,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
41318,5116745,1,0,1,1,157500.0,4,4,1,1,42.0,6.0,0,12,3.0,0
434627,5079166,1,1,0,0,202500.0,4,4,1,5,37.0,3.0,0,8,2.0,0
434798,5148934,1,1,0,0,108000.0,4,4,1,3,47.0,2.0,0,18,2.0,0
11057,5035980,0,0,1,0,112500.0,1,4,2,1,58.0,0.0,0,15,1.0,1
21826,5065518,0,1,0,1,202500.0,4,1,1,4,26.0,7.0,0,8,3.0,0
434533,5036590,1,1,1,0,292500.0,4,1,1,1,57.0,2.0,0,4,2.0,0
434532,5036469,1,1,0,0,112500.0,2,4,3,1,55.0,4.0,0,4,2.0,0
21193,5062149,0,1,1,0,202500.0,4,1,1,1,38.0,2.0,0,16,2.0,0
3292,5022617,1,1,1,0,202500.0,0,4,0,1,32.0,4.0,0,8,2.0,0
434481,5021314,1,0,1,0,270000.0,4,4,3,1,46.0,0.0,0,8,2.0,0
32707,5095815,0,0,0,3,112500.0,4,2,1,2,42.0,6.0,1,16,5.0,1
17728,5051246,0,1,0,0,121500.0,1,4,3,1,63.0,0.0,0,15,1.0,1
434671,5096528,0,0,0,0,135000.0,4,4,4,0,54.0,1.0,0,3,1.0,0
886,5009808,0,0,0,1,202500.0,4,4,1,1,32.0,8.0,1,16,3.0,1
45772,5137392,1,0,0,1,180000.0,0,3,1,1,29.0,6.0,1,8,3.0,1
23003,5067475,1,1,1,0,360000.0,4,1,1,1,29.0,9.0,0,4,2.0,1
11454,5036525,0,0,0,0,117000.0,4,4,1,1,56.0,12.0,1,16,2.0,1
22415,5066768,0,0,1,1,63000.0,0,4,1,1,39.0,8.0,0,16,3.0,1
21592,5062669,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
434554,5047662,0,0,1,1,67500.0,0,4,1,1,51.0,11.0,0,0,3.0,0
26320,5088987,0,0,0,2,171000.0,4,4,1,1,40.0,3.0,1,3,4.0,1
8322,5029411,0,0,0,0,90000.0,2,4,1,4,47.0,3.0,0,3,2.0,1
25336,5085703,1,0,1,1,90000.0,4,4,1,1,44.0,3.0,0,12,3.0,0
33035,5096244,0,1,0,0,45000.0,1,4,1,1,56.0,0.0,0,15,2.0,1
43469,5125748,0,0,1,0,292500.0,1,4,1,1,56.0,0.0,0,15,2.0,1
23561,5068130,0,0,1,0,180000.0,4,4,1,1,50.0,7.0,0,8,2.0,1
11115,5036110,0,1,1,2,112500.0,4,4,1,1,34.0,7.0,1,12,4.0,1
21375,5062382,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
31543,5091931,1,0,1,0,135000.0,1,4,1,1,59.0,0.0,0,15,2.0,1
434683,5105325,1,0,1,0,76500.0,1,4,1,1,60.0,0.0,0,15,2.0,0
44586,5132714,0,0,1,0,135000.0,1,4,1,1,63.0,0.0,0,15,2.0,1
48641,5149192,1,1,0,1,450000.0,4,1,1,1,26.0,1.0,0,3,3.0,0
21667,5065316,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
49341,5149991,0,1,1,0,315000.0,4,4,1,1,46.0,2.0,0,12,2.0,1
4723,5024156,0,0,1,1,202500.0,4,4,1,1,26.0,3.0,0,16,3.0,1
434749,5118643,0,0,0,1,112500.0,4,4,1,1,27.0,1.0,1,2,3.0,0
434466,5009752,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
8318,5029407,0,0,0,0,90000.0,2,4,1,4,47.0,3.0,0,3,2.0,1
43438,5125708,0,1,1,0,135000.0,4,3,1,1,44.0,1.0,0,6,2.0,0
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
434468,5009754,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
1825,5010864,1,1,1,1,450000.0,0,4,1,1,49.0,1.0,0,3,3.0,0
783,5009685,0,0,0,0,90000.0,1,4,4,1,59.0,0.0,0,15,1.0,1
24938,5079018,1,1,1,2,900000.0,0,1,1,1,27.0,2.0,0,10,4.0,0
43085,5125289,0,0,0,1,202500.0,4,4,2,1,38.0,0.0,0,8,2.0,0
36745,5105481,1,0,1,0,180000.0,2,1,1,1,26.0,6.0,0,3,2.0,1
11300,5036474,1,1,0,2,180000.0,0,1,1,1,43.0,7.0,0,10,4.0,1
20566,5061360,1,0,1,0,65250.0,1,1,1,1,57.0,0.0,0,15,2.0,0
19381,5054524,0,0,0,2,180000.0,4,4,1,1,45.0,22.0,0,12,4.0,0
36069,5100427,0,0,1,1,202500.0,4,2,1,1,29.0,3.0,0,16,3.0,0
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
434601,5058354,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
24714,5074523,0,0,1,0,202500.0,0,4,3,1,52.0,9.0,0,6,1.0,1
42138,5117311,0,0,0,1,202500.0,0,4,1,2,49.0,9.0,0,10,3.0,1
22177,5066450,0,0,1,0,315000.0,0,4,3,1,55.0,3.0,0,1,1.0,0
43844,5126205,0,0,0,0,270000.0,2,1,1,1,31.0,6.0,0,0,2.0,1
32866,5096030,0,1,0,1,135000.0,4,4,3,1,41.0,3.0,0,8,2.0,1
434535,5036795,1,1,1,0,215100.0,0,4,1,1,52.0,3.0,0,8,2.0,0
434476,5010868,1,1,1,1,450000.0,1,4,1,1,49.0,1.0,0,3,3.0,0
434516,5028776,0,0,1,0,247500.0,1,4,1,1,63.0,0.0,0,15,2.0,0
434681,5105045,1,0,1,0,225000.0,1,4,4,1,62.0,0.0,0,15,1.0,0
434479,5021303,1,0,0,1,472500.0,1,1,1,5,24.0,2.0,0,15,3.0,0
2758,5021993,1,1,1,0,135000.0,4,1,1,1,25.0,2.0,0,16,2.0,1
434569,5050706,0,1,0,0,157500.0,0,4,0,1,33.0,5.0,0,12,2.0,0
43615,5125934,0,0,1,2,135000.0,0,3,0,5,27.0,5.0,1,16,4.0,0
434776,5142456,0,0,0,0,67500.0,0,1,2,1,51.0,1.0,0,3,1.0,0
40758,5116076,0,0,1,0,112500.0,1,4,1,1,57.0,0.0,0,15,2.0,0
40946,5116304,0,0,1,0,180000.0,1,4,1,1,62.0,0.0,0,15,2.0,0
434616,5068779,0,0,0,0,180000.0,4,4,3,5,36.0,10.0,1,13,1.0,0
434671,5096528,0,0,0,0,135000.0,4,4,4,0,54.0,1.0,0,3,1.0,0
16786,5048109,1,0,0,1,225000.0,0,1,1,1,28.0,6.0,0,8,3.0,1
434468,5009754,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
26662,5089375,0,0,0,0,90000.0,2,1,0,3,54.0,12.0,1,12,2.0,1
21720,5065380,0,1,1,0,135000.0,4,1,0,1,45.0,1.0,0,12,2.0,1
1739,5010769,1,0,1,0,135000.0,4,4,3,1,30.0,11.0,1,8,1.0,1
35193,5117313,0,0,1,1,157500.0,0,4,1,1,35.0,10.0,1,8,3.0,0
14589,5041691,0,0,1,1,135000.0,4,2,1,1,38.0,4.0,0,3,3.0,1
19405,5054561,1,0,0,0,135000.0,1,4,1,2,63.0,0.0,0,15,2.0,0
45463,5137032,1,1,0,1,112500.0,4,4,1,1,39.0,0.0,0,8,3.0,1
28621,5090350,1,0,1,0,112500.0,4,4,1,1,52.0,16.0,0,8,2.0,1
434572,5051132,0,0,0,0,450000.0,0,1,3,1,27.0,0.0,0,3,1.0,0
44806,5135431,1,1,0,2,234000.0,2,4,1,1,28.0,8.0,0,8,4.0,1
434517,5029028,0,0,1,0,90000.0,4,3,3,4,32.0,13.0,0,1,2.0,0
434516,5028776,0,0,1,0,247500.0,1,4,1,1,63.0,0.0,0,15,2.0,0
45003,5135640,1,0,0,0,180000.0,4,4,3,3,45.0,2.0,0,8,1.0,1
